,title,body,answer
344,우울증은 나이가 들면 당연히 오는 것 아닌가요? 시아버님이 올해 73세로 비교적 건강하신데도 병원에서는 건강때문이 아니라 너무 의욕이 없고 만사 귀찮아하는 것과 선잠을 주무신다고 신경정신과 치료를 받으라는데요.,"노인에게는 특히 가까운 친족, 친구의 죽음이나 은퇴, 신체기능의 약화 같은 상실감을 많이 경험하게 됩니다.",0
345,우울증은 나이가 들면 당연히 오는 것 아닌가요? 시아버님이 올해 73세로 비교적 건강하신데도 병원에서는 건강때문이 아니라 너무 의욕이 없고 만사 귀찮아하는 것과 선잠을 주무신다고 신경정신과 치료를 받으라는데요.,모든 노인이 우울증을 가지는 것은 아니지만 노인에게 우울증이 흔하기 때문에 우울증상을 당연한 것으로 알고 진단과 치료를 받지 않는 것도 잘못된 것입니다.,0
346,우울증은 나이가 들면 당연히 오는 것 아닌가요? 시아버님이 올해 73세로 비교적 건강하신데도 병원에서는 건강때문이 아니라 너무 의욕이 없고 만사 귀찮아하는 것과 선잠을 주무신다고 신경정신과 치료를 받으라는데요.,노인성 우울증은 신체적 증상 및 인지 장애에 가려 제대로 치료를 못 받는 경우가 많이 있습니다.,0
347,우울증은 나이가 들면 당연히 오는 것 아닌가요? 시아버님이 올해 73세로 비교적 건강하신데도 병원에서는 건강때문이 아니라 너무 의욕이 없고 만사 귀찮아하는 것과 선잠을 주무신다고 신경정신과 치료를 받으라는데요.,"치료를 받지 못하면 우울증으로 절망에 사로잡혀 지내거나 영양실조, 신체질환, 자살 등의 심각한 문제를 유발하게 됩니다.",0
348,우울증으로 약물치료를 받은 지 한달 정도 되었어요. 의사 선생님은 저더러 좋아졌다고 해요. 하긴 잠은 잘 자게 되었고 식욕도 어느 정도 돌아온 것 같기는 해요. 그런데 전 여전히 의욕이 없거든요? 약물이 효과가 없는 것은 아닌가요?,아닙니다.,0
349,우울증으로 약물치료를 받은 지 한달 정도 되었어요. 의사 선생님은 저더러 좋아졌다고 해요. 하긴 잠은 잘 자게 되었고 식욕도 어느 정도 돌아온 것 같기는 해요. 그런데 전 여전히 의욕이 없거든요? 약물이 효과가 없는 것은 아닌가요?,항우울제로 치료할 경우 우울증의 여러 가지 증상들 중에 먼저 좋아지는 것과 나중에 좋아지는 증상이 있습니다.,0
350,우울증으로 약물치료를 받은 지 한달 정도 되었어요. 의사 선생님은 저더러 좋아졌다고 해요. 하긴 잠은 잘 자게 되었고 식욕도 어느 정도 돌아온 것 같기는 해요. 그런데 전 여전히 의욕이 없거든요? 약물이 효과가 없는 것은 아닌가요?,수면장애와 식욕은 항우울제 치료 후 먼저 좋아지는 증상들입니다.,0
351,우울증으로 약물치료를 받은 지 한달 정도 되었어요. 의사 선생님은 저더러 좋아졌다고 해요. 하긴 잠은 잘 자게 되었고 식욕도 어느 정도 돌아온 것 같기는 해요. 그런데 전 여전히 의욕이 없거든요? 약물이 효과가 없는 것은 아닌가요?,"불안감, 우울감, 희망이 없는 느낌 등은 그 다음에 좋아지며, 의욕저하, 집중력감퇴, 성욕감퇴 등도 비교적 늦게 좋아지는 증상입니다.",0
352,우울증으로 약물치료를 받은 지 한달 정도 되었어요. 의사 선생님은 저더러 좋아졌다고 해요. 하긴 잠은 잘 자게 되었고 식욕도 어느 정도 돌아온 것 같기는 해요. 그런데 전 여전히 의욕이 없거든요? 약물이 효과가 없는 것은 아닌가요?,"한달 정도 치료받은 경우라면, 수면과 식욕에서 증상호전이 있는 것으로 보아 아직 약물이 효과가 없다고 보기에는 이른 것 같습니다.",0
353,우울증으로 약물치료를 받은 지 한달 정도 되었어요. 의사 선생님은 저더러 좋아졌다고 해요. 하긴 잠은 잘 자게 되었고 식욕도 어느 정도 돌아온 것 같기는 해요. 그런데 전 여전히 의욕이 없거든요? 약물이 효과가 없는 것은 아닌가요?,주변에서 볼 때는 호전된 것처럼 보이는데도 본인 스스로의 생각에는 좋아지지 않았다고 생각할 수도 있습니다.,0
354,우울증으로 약물치료를 받은 지 한달 정도 되었어요. 의사 선생님은 저더러 좋아졌다고 해요. 하긴 잠은 잘 자게 되었고 식욕도 어느 정도 돌아온 것 같기는 해요. 그런데 전 여전히 의욕이 없거든요? 약물이 효과가 없는 것은 아닌가요?,꾸준히 약물을 복용하는 것이 중요합니다.,0
355,"우울증 환자들이 누워있는 시간이 많은데, 실제로 잠이 많아지는 것입니까?",수면장애는 우울증과 양극성 장애와 같은 기분장애의 특징적인 증상입니다.,0
356,"우울증 환자들이 누워있는 시간이 많은데, 실제로 잠이 많아지는 것입니까?","우울증에서는 불면이나 과다 수면과 관계가 있고, 조증은 수면 욕구의 감소와 관련이 있습니다.",0
357,"우울증 환자들이 누워있는 시간이 많은데, 실제로 잠이 많아지는 것입니까?","우울증 환자는 저하된 의욕과 우울한 기분 때문에 낮 시간에도 누워있으려하는 경향이 있지만, 이들은 실제 정상인 보다 숙면을 취하기 힘들고, 총 수면 시간은 정상인 보다 오히려 짧은 경우가 많습니다.",0
358,"우울증 환자들이 누워있는 시간이 많은데, 실제로 잠이 많아지는 것입니까?",우울증 환자는 수면 주기가 흐트러지므로 만성적인 피곤함을 호소합니다.,0
359,우울증 환자가 있는데 가족들은 어떻게 해야 하나요?,우울증 환자를 도와주는 가장 중요한 것은 정확한 진단과 치료를 받게 하는 것입니다.,0
360,우울증 환자가 있는데 가족들은 어떻게 해야 하나요?,"증상이 좋아질 때까지 계속 치료를 받게 하고, 호전이 없을 경우 다른 치료를 받을 수 있도록 격려해주고 도와주는 것입니다.",0
361,우울증 환자가 있는데 가족들은 어떻게 해야 하나요?,"다음으로 중요한 것은 환자를 이해하고 공감해주고, 인내하는 것이며 환자의 고통을 같이 느끼면서 나누는 것입니다.",0
362,우울증 환자가 있는데 가족들은 어떻게 해야 하나요?,너무 조급하게 환자를 압박한다면 오히려 좌절감과 부적절한 느낌을 증가시킬 수 있기 때문에 서서히 그리고 꾸준하게 좋아질 것이라는 믿음을 가지고 대하는 것이 중요합니다.,0
363,우울증 진단을 받고 약을 복용하고 있습니다. 집에서 자꾸 보약을 먹으라고 하는데 한약재를 같이 복용하여도 별다른 문제가 없나요?,주치의와 상담하는 것이 중요합니다.,0
364,우울증 진단을 받고 약을 복용하고 있습니다. 집에서 자꾸 보약을 먹으라고 하는데 한약재를 같이 복용하여도 별다른 문제가 없나요?,"한약재도 좋은 효과를 볼 수 있기는 하지만 성분이 명확하지 않은 약재가 많으며, 지금 복용하고 있는 신경정신과 약물의 작용에 영향을 주어 약물의 효과가 바뀔 수 있습니다.",0
365,우울증 진단을 받고 약을 복용하고 있습니다. 집에서 자꾸 보약을 먹으라고 하는데 한약재를 같이 복용하여도 별다른 문제가 없나요?,한약재 뿐만 아니라 어떤 다른 약물을 복용할 때에도 담당 신경정신과 의사와 상의를 한 후에 복용하는 것이 중요합니다.,0
366,우리나라의 노인성 우울증 발생 추세는 어떻게 되나요?,우울증상의 유병율은 연구대상 인구의 특성에 따라 많은 차이가 있습니다.,0
367,우리나라의 노인성 우울증 발생 추세는 어떻게 되나요?,"대표적 우울증인 주요 우울증 유병율은 65세 이상의 인구에서 1~2%이지만, 약 27%에서 우울 증상을 보인다고 보고되어 있습니다.",0
368,우리나라의 노인성 우울증 발생 추세는 어떻게 되나요?,일반적으로 지역사회 노인들의 우울증상의 유병율은 10~40%로 매우 다양하며 기관에 요양 중에 있거나 병원에 입원한 환자들에서는 훨씬 더 높은 것으로 보고되고 있습니다.,0
369,우리나라의 노인성 우울증 발생 추세는 어떻게 되나요?,신체적 증상을 동반한 노인들의 경우는 20~30%가 우울증을 가지고 있다고 보고되어 있습니다.,0
370,우울증으로 치료중인데 언제까지 약을 먹어야 하나요??,우울증에서 회복이 된 후에도 약물을 1년 이상 계속 복용해야 재발을 막을 수 있습니다.,0
371,우울증으로 치료중인데 언제까지 약을 먹어야 하나요??,불행히 많은 환자는 의사의 이런 권고를 무시한 채 이제는 다 나았는데 하고 예방적 유지치료를 중단함으로써 재발이 됩니다.,0
372,우울증으로 치료중인데 언제까지 약을 먹어야 하나요??,재발이 잦을수록 치료는 더 힘들어지고 더 오래 걸립니다.,0
373,우울증으로 치료중인데 언제까지 약을 먹어야 하나요??,정신병적 증상이 동반된 우울증이나 자주 재발되었던 경우에는 더 오랜 기간동안 약물치료를 유지해야 합니다.,0
374,우울증으로 치료중인데 언제까지 약을 먹어야 하나요??,개인별로 차이가 많이 있기 때문에 담당 신경정신과 의사와 상의하여 결정해야 합니다.,0
375,홧병(화병)은 우울증과 다른가요?,비슷합니다.,0
376,홧병(화병)은 우울증과 다른가요?,한국사람들의 우울증의 특징은 신체적 증상의 호소가 서양사람보다 많다는 점이 차이가 납니다.,0
377,홧병(화병)은 우울증과 다른가요?,"문화적으로 한의 문화, 고부간의 갈등이 너무 심하다느니, 말 못하고 참고 살아왔느니, 이러한 문제들이 많아 한국인들의 특성으로 보는 경향도 있습니다.",0
378,홧병(화병)은 우울증과 다른가요?,"한국 여성의 경우 만성적인 두통, 소화불량, 가슴앓이, 통증, 마비 등 신체화되는 경향을 많이 보입니다.",0
379,홧병(화병)은 우울증과 다른가요?, 홧병(화병)이라고도 불리우는 이런 우울증도 심해지기 전에 치료를 해야 함은 같습니다.,0
380,친구의 가족들이 사고를 당해 사망하였습니다. 몹시 슬퍼하던데 그러다가 우울증이 생기는 것 아닐까요?,가까운 가족을 잃었다면 그 슬픔은 말로 표현할 수 없을 겁니다.,0
381,친구의 가족들이 사고를 당해 사망하였습니다. 몹시 슬퍼하던데 그러다가 우울증이 생기는 것 아닐까요?,간혹 그런 일을 계기로 우울증이 발병하는 경우도 있습니다.,0
382,친구의 가족들이 사고를 당해 사망하였습니다. 몹시 슬퍼하던데 그러다가 우울증이 생기는 것 아닐까요?,그런데 많은 사람들은 그러한 애도 과정의 일부로 우울 증상을 경험하고 어느 정도 시간이 지나면 그 슬픔에서 헤어나옵니다.,0
383,친구의 가족들이 사고를 당해 사망하였습니다. 몹시 슬퍼하던데 그러다가 우울증이 생기는 것 아닐까요?,오히려 애도기간 중 슬퍼하지 못하면 나중에 큰 병이 생기는 수가 있습니다.,0
384,친구의 가족들이 사고를 당해 사망하였습니다. 몹시 슬퍼하던데 그러다가 우울증이 생기는 것 아닐까요?,"기간이 너무 오래가거나, 직장에 복귀하기 어렵다든지, 가정주부 역할에 지장이 있을 경우, 또는 병적인 죄책감이나 자살 사고 등과 같은 심한 죄책감이 동반되었을 때는 우울증을 의심해봐야 합니다.",0
385,출산을 앞둔 주부입니다. 아기를 낳은 후 우울증이 생긴다는 얘기도 있던데 사실입니까?,출산 후 누구나 경미한 우울한 기분을 가질 수 있습니다.,0
386,출산을 앞둔 주부입니다. 아기를 낳은 후 우울증이 생긴다는 얘기도 있던데 사실입니까?,대부분 곧 회복되고 일부 환자는 심한 증세를 보이기도 합니다.,0
387,출산을 앞둔 주부입니다. 아기를 낳은 후 우울증이 생긴다는 얘기도 있던데 사실입니까?,"출산으로 인한 호르몬의 변화, 수면부족, 아이의 탄생으로 인한 환경의 변화, 아이를 키워야하는 부담감들이 복합적으로 작용하기 때문입니다.",0
388,출산을 앞둔 주부입니다. 아기를 낳은 후 우울증이 생긴다는 얘기도 있던데 사실입니까?,"증상이 너무 오래가거나 지나친 죄책감, 망상, 환청 등의 정신병적 증상이 동반될 경우에는 신경정신과 의사의 치료가 필요합니다.",0
389,출산을 앞둔 주부입니다. 아기를 낳은 후 우울증이 생긴다는 얘기도 있던데 사실입니까?,아주 드물게는 출산 후에 부인대신 남편이 우울증에 빠지는 수도 있습니다.,0
390,처음 우울증에 걸려 3개월 정도 약을 복용하고 호전이 되었으며 지금은 유지치료를 하고 있습니다. 그런데 6개월 정도 지나 조증의 증상이 나타납니다. 약물 때문에 그런 건가요?,"조증의 증상이 나타난 것은 약물에 의해서 그럴 수도 있지만, 병의 특성이 조증과 우울증을 교대로 보이는 조울병의 양상을 띠고 있기 때문에 그럴 수도 있습니다.",0
391,처음 우울증에 걸려 3개월 정도 약을 복용하고 호전이 되었으며 지금은 유지치료를 하고 있습니다. 그런데 6개월 정도 지나 조증의 증상이 나타납니다. 약물 때문에 그런 건가요?,"자세한 병력과 약물에 대한 반응을 검토해 볼 필요가 있으며, 신경정신과 의사와의 규칙적인 면담을 통해 조절하는 것이 필요합니다.",0
392,주부 우울증은 어떤 경우에 발병합니까?,"결혼을 하여 아이가 하나 둘 있는 주부들은 아이들이 어느 정도 자라면서 한시름 놓기가 무섭게, 자녀 교육열과 가계 경제사이에 현실적인 괴리를 느끼기 일쑤입니다.",0
393,주부 우울증은 어떤 경우에 발병합니까?,"남편은 중진으로 안정되어도 심리사회적 스트레스가 많고 이를 견디느라 힘들어하고, 일벌레인 경우는 부부간의 애정을 확인할 시간조차 없이 짐스러워하며 무관심한 시기를 가지기도 합니다.",0
394,주부 우울증은 어떤 경우에 발병합니까?,개인적인 성장과 성취욕구를 만족하지 못한 채 고민하며 외로워하면서 앞서 언급한 우울 증상이 시작되고 나를 희생하고 헛살아왔다는 생각이 들면서 점점 우울증이 심화되기 쉽습니다.,0
395,저의 괴로움을 어느 누구도 이해해주지 못합니다. 병원에 가서도 마찬가지일 것 같은데 어떻게 해야 하나요.,"우울증에 걸린 사람들은 자신에게는 불행한 일만 일어난다고 생각하고, 사소한 일들을 크게 확대하며 앞날을 비관적으로 생각하는 경향이 있습니다.",1
396,저의 괴로움을 어느 누구도 이해해주지 못합니다. 병원에 가서도 마찬가지일 것 같은데 어떻게 해야 하나요.,우울증에 걸린 사람들은 자신에게 닥친 불행은 어느 누구도 도와주지 못하고 희망이 없다고 생각하기도 합니다.,1
397,저의 괴로움을 어느 누구도 이해해주지 못합니다. 병원에 가서도 마찬가지일 것 같은데 어떻게 해야 하나요.,신경정신과 의사와의 충분한 상담과 면담을 통해 자신의 사고방식을 검토해보고 적절하게 대처하는 것이 필요합니다.,1
398,우울증과 자살 위험이 관계 있나요?,자살은 우울증에서 생길 수 있는 가장 불행하고 위험한 결과입니다.,0
399,우울증과 자살 위험이 관계 있나요?,일반적으로 우울증 환자의 약 15%는 자살을 하는 것으로 알려져 있습니다.,0
400,우울증과 자살 위험이 높다고 해서 걱정됩니다.,우울증에 대한 적절한 치료와 가족들의 교육을 병행한다면 환자의 자살율은 매우 감소될 것입니다.,1
401,우울증 치료중인데 임신을 준비하려고 합니다. 약물이 문제가 될까요?,약물이 태아에 영향을 줄 수 있으므로 주의를 기울여야 합니다.,0
402,우울증 치료중인데 임신을 준비하려고 합니다. 약물이 문제가 될까요?,"우울증의 원인, 증상의 심각도, 기간, 약물의 종류 등에 따라 치료 방침이 달라집니다.",0
403,우울증 치료중인데 임신을 준비하려고 합니다. 약물이 문제가 될까요?,당신의 상태를 가장 잘 알고 있는 주치의와 상담하는 것이 원칙입니다.,0
404,우울증 치료중인데 임신을 준비하려고 합니다. 약물이 문제가 될까요?,"생물학적인 원인이 많은 경우라면 약을 유지하는 쪽을 고려하고, 심리사회적 요인이 많은 경우라면 약을 끊고 정신치료를 받을 수 있습니다.",0
405,우울증 치료중인데 임신을 준비하려고 합니다. 약물이 문제가 될까요?,첫 발병이라면 약물치료가 끝난 후에 임신하는 것도 방법일 수 있습니다.,0
406,우울증 치료중인데 임신을 준비하려고 합니다. 약물이 문제가 될까요?,증상이 심한 경우라면 약물을 끊는 것은 상당히 주의해야 합니다.,0
407,우울증 치료중인데 임신을 준비하려고 합니다. 약물이 문제가 될까요?,또한 약물이 모유를 통하여 태아에 영향을 미칠 수 있기 때문에 수유를 계획하고 있는 산모의 경우에도 신경정신과 의사와 사전에 상의해야 합니다.,0
408,입시에 실패해서 우울한데 병인가요?,입시에 실패하거나 증권에 투자해서 많은 돈을 잃어버리거나 혹은 실직을 하게 되는 경우에 누구나 우울하고 실의에 빠지는 것은 당연합니다.,1
409,입시에 실패해서 우울한데 병인가요?,가족들의 위로나 격려를 받게 되고 친구들과 여행이라도 하고나면 다소 나아집니다.,1
410,입시에 실패해서 우울한데 병인가요?,이러한 상태는 정상반응이거나 또는 우울감을 가지는 적응장애를 의심해 볼 수 있습니다.,1
411,입시에 실패해서 우울한데 병인가요?,다소 힘들었지만 곧 적응을 잘하게 되면 병이라고 하지 않습니다.,1
412,입시에 실패해서 우울한데 병인가요?,적응이 곤란하고 지속적으로 우울해지고 앞에 소개하는 증상들이 많이 나타난다면 상담을 받아보십시오.,1
413,우울증은 유전이 됩니까?,우울증의 원인이 정확히 밝혀지지는 않았지만 우울증의 가계에서 우울증 환자가 많이 발생하는 경향이 있습니다.,0
414,우울증은 유전이 됩니까?,"어떤 연구에서는 일란성 쌍둥이에서는 68%, 이란성 쌍둥이에서는 23%의 일치율을 보인다고 합니다.",0
415,우울증은 유전이 됩니까?,유전 외의 요인이 많이 관여하므로 유전적 소인이 큰 사람에 있어서 환경적 요인이 축적되어 어느 한계를 넘으면 발병한다는 것이 지금까지의 정설입니다.,0
416,남자는 우울증에 안 걸리나요?,여자가 남자보다 더 잘 발병하는 것은 사실이지만 남자는 우울증에 안 걸린다는 말은 잘못된 상식입니다.,0
417,남자는 우울증에 안 걸리나요?,여자는 평생동안 10~25%가 남자는 평생동안 5~12%가 적어도 한번은 우울증에 걸린다고 합니다.,0
418,10년전 부터 심한 피로 증상를 느끼는데 병원에 다녀도 병명이 없어요. 의사선생님이 신경성이라는데 맞나요?,환자 분의 경우는 만성 피로 환자들을 전문으로 보시는 클리닉을 방문하시는 것이 도움이 될 수 있습니다.,0
419,10년전 부터 심한 피로 증상를 느끼는데 병원에 다녀도 병명이 없어요. 의사선생님이 신경성이라는데 맞나요?,만성 피로를 호소하는 환자들에서 몇 가지 기본적인 검사나 종합 검진 등을 시행한 후 특별한 이상이 발견되지 않으면 만성 피로의 원인이 신경성일 것이라고 생각하시는 의사 선생님들이 많습니다.,0
420,10년전 부터 심한 피로 증상를 느끼는데 병원에 다녀도 병명이 없어요. 의사선생님이 신경성이라는데 맞나요?,환자 분의 경우 가능하면 만성 피로를 전문으로 보는 클리닉을 방문하여 피로 증상의 원인이 과연 무엇인지 정확하게 밝히는 것이 가장 중요할 것으로 보이며 그 원인에 따라 만성 피로에 대한 적절한 치료나 조절법을 받으시는 것이 중요하다고 생각합니다.,0
421,만성 피로 증후군이라는데 어떡하죠. 예후는 무엇인가요?,만성 피로 증후군 환자의 예후에 대해서 그 동안 많은 논란이 있어왔지만 안타깝게도 아직까지는 이 문제에 대한 명확한 답을 할 수 있는 연구 결과는 없습니다.,1
422,만성 피로 증후군이라는데 어떡하죠. 예후는 무엇인가요?,일반적으로 알려진 사실에 의하면 많은 만성 피로 증후군 환자가 증상이 나타나기 시작해서 5년 후까지는 보통 증세가 호전되는 것으로 알려져 있습니다.,1
423,만성 피로 증후군이라는데 어떡하죠. 예후는 무엇인가요?,"자살이란 결과를 초래하기도 하는데, 환자는 가족과 친구들에게서 고립되고 심지어는 병원에서도 환자의 증상에 대해 이야기하기를 꺼려하게 되어 환자가 자신의 우울한 기분에 대해 터놓고 얘기할 수 없게 된다면 절망감은 더욱 클 것입니다.",1
424,만성 피로 증후군이라는데 어떡하죠. 예후는 무엇인가요?,"합병증으로는 가벼운 현기증이나 실신 증세인데, 이것은 환자가 운전 등을 할 때를 제외하고는 크게 문제되지 않습니다.",1
425,만성 피로 증후군이라는데 어떡하죠. 예후는 무엇인가요?,다행히도 만성 피로 증후군 환자가 어지럼증을 일으키면서 쓰러진다고 해도 실지로 의식을 잃는 경우는 매우 드문 일입니다.,1
426,만성 피로 증후군이라는데 어떡하죠. 예후는 무엇인가요?,만성 피로 증후군 자체는 암이나 에이즈처럼 생명에 치명적인 영향을 미치지는 않는다'는 사실을 강조하고 싶습니다.,1
427,만성 피로 증후군이라는데 어떡하죠. 예후는 무엇인가요?,연구에 의하면 완전히 회복이 되었다고 하더라도 일부의 만성 피로 증후군 환자 중에는 운동에 대한 내성이 여전히 감소되어 있고 이전에 비해 경미하지만 여전히 증상이 남아 있는 경우도 볼 수 있었습니다.,1
428,만성 피로 증후군이라는데 어떡하죠. 예후는 무엇인가요?,"대다수의 환자에게서 예후는 양호한 편이며, 몇 가지 요인(병이 시작된 형태, 발병시의 나이, 재발의 형태, 신경학적 증상의 심한 정도 등)에 따라 질병의 심한 정도나 회복의 속도는 개인마다 차이가 날 수 있습니다.",1
429,만성 피로 증후군이라는데 어떡하죠. 예후는 무엇인가요?,슬기롭게 극복하기 위해서는 전문의의 도움을 받아 꾸준히 치료받고 상담하는 것이 필요합니다.,1
430,신체형장애는 마음이 문제인데 어떻게 해서 몸이 아프게 되나요?,"몸이 아프면 마음도 약해지고, 정신적으로 문제가 생기면 몸에도 이상이 오는 것은 당연합니다.",0
431,신체형장애는 마음이 문제인데 어떻게 해서 몸이 아프게 되나요?,갈등이나 고민이 있을 때 혹은 스트레스를 많이 받을 때 우리 몸은 생리적인 변화를 일으킵니다.,0
432,신체형장애는 마음이 문제인데 어떻게 해서 몸이 아프게 되나요?,마음이 아플 때 우리 몸의 변화는 경험하고 있는 정신적인 고통이나 부담에 대응하기 위한 것입니다.,0
433,신체형장애는 마음이 문제인데 어떻게 해서 몸이 아프게 되나요?,마음이 아플 때 몸이 아픈 경우는 예를 들어 긴장해야 하는 경우 그 긴장을 이기기 위해 우리 몸은 생리적으로 굉장히 활발하게 작동합니다.,0
434,신체형장애는 마음이 문제인데 어떻게 해서 몸이 아프게 되나요?,몸의 기능을 활발하게 하기 위해 무리하여 몸이 망가지게 됩니다.,0
435,신체형장애는 마음이 문제인데 어떻게 해서 몸이 아프게 되나요?,정신적으로 위축될 때 에너지의 소비를 줄이기 위해 우리의 몸은 기능에 저하가 오기 때문입니다.,0
436,신체형장애는 마음이 문제인데 어떻게 해서 몸이 아프게 되나요?,마음이 아플 때 몸이 아픈 경우는 예를 들어 슬픔이나 낙담이 계속되면 위장은 운동이 느려지고 위산분비가 적어 헛배가 부르고 더부룩하며 소화가 안 됩니다.,0
437,우울증의 증상이 뭔가요?,우울증의 증상으로는 가장 흔하게 식욕 감소와 불면증이 있습니다.,0
438,우울증의 증상이 뭔가요?,"피로감을 호소하고 기운이 없다고 하며 집중력 저하, 급격한 기억력 감소, 죽고 싶은 생각이 자주 난다는 등의 증상이 있습니다.",0
439,뇌졸중 후 우울증에 걸린 것 같은데 어떻게 해야 할까요?,가벼운 우울증은 환자에게 용기를 주고 격려하면 시간이 지나면서 없어지는 경우가 많으나 우울증이 심한 경우에는 심리요법이나 약물치료를 받는 것이 좋습니다.,0
440,항우울제 중독되나요?,"정신과 약을 장기간 사용시 의존성이 생각다고 생각을 하는 경우가 많은데, 항우울제의 경우 그러한 의존성이 거의 생기지 않는다고 알려져 있습니다.",0
441,항우울제 중독되나요?,약 의존성에 대한 염려는 약물을 조기 중단하게 만들어서 치료를 적절하게 하지 못할 수 있게 됩니다.,0
442,항우울제 중독되나요?,정신건강의학과 처방약은 정신건강의학과 의사의 처방에 따라 복용하시는 것이 약물 의존성을 최소화하면서 질병을 조기 치료 할 수 있도록 도와줍니다.,0
443,항우울제 끊기 어렵나요?,"정신과 약을 장기간 사용시 의존성이 생각다고 생각을 하는 경우가 많은데, 항우울제의 경우 그러한 의존성이 거의 생기지 않는다고 알려져 있습니다.",0
444,항우울제 끊기 어렵나요?,약 의존성에 대한 염려는 약물을 조기 중단하게 만들어서 치료를 적절하게 하지 못할 수 있게 됩니다.,0
445,항우울제 끊기 어렵나요?,정신건강의학과 처방약은 정신건강의학과 의사의 처방에 따라 복용하시는 것이 약물 의존성을 최소화하면서 질병을 조기 치료 할 수 있도록 도와줍니다.,0
446,항우울제와 감기약 같이 먹으면 안되나요?,정신과약이 어떤 종류의 약인지 알아야 더 정확한 답변을 드릴 수 있습니다.,0
447,항우울제와 감기약 같이 먹으면 안되나요?,항우울제와 감기약이 특별한 상호작용이 없다면 같이 복용하셔도 됩니다만 항우울제 중에 MAO 억제제 성분이 있다면 같이 복용하시면 안됩니다.,0
448,항우울제를 먹고 있는데 몇시간씩 잠 못들고 몸도 아파요,우울감도 높고 몸이 아프다는 것은 우울증에 신체화 증상까지 동반된 중증 우울증입니다.,0
449,항우울제를 먹고 있는데 몇시간씩 잠 못들고 몸도 아파요,우울증약을 처음 복용하셨다면 호르몬이기 때문에 많은 감정변화와 수면 변화를 느끼실겁니다.,0
450,항우울제를 먹고 있는데 몇시간씩 잠 못들고 몸도 아파요,본인에 맞는 약을 쓰기 위해 처음 일주일에 한 번씩은 병원에 가셔서 주치의와 상담하시고 맞는 약을 찾으셔야 합니다.,0
451,항우울제를 먹고 있는데 몇시간씩 잠 못들고 몸도 아파요,항우울제는 일반적으로 효능이 수일에서 수주에 걸쳐 나타나므로 최소 4~6주 정도는 복용을 해보아야 약물의 효과를 확인할 수 있습니다.,0
452,항우울제를 먹고 있는데 몇시간씩 잠 못들고 몸도 아파요,경우에 따라서는 약물 용량을 늘리거나 약물 교체 등으로 인하여 호전 시까지의 기간이 더 길어질 수 있습니다.,0
453,우울증이란 무엇인가요?,"의욕 저하와 우울감을 주요 증상으로 하여 다양한 인지 및 정신적, 신체적 증상을 일으켜 일상 기능의 저하를 가져오는 질환을 우울증, 즉 우울장애라고 합니다.",0
454,우울증 같은데 병원 가기전 자기 진단 같은 것은 없나요?,무기력하고 매일 피로를 느낀다면 우울증일 수 있습니다.,0
455,우울증 같은데 병원 가기전 자기 진단 같은 것은 없나요?,사고력과 집중력이 떨어진다면 우울증일 수 있습니다.,0
456,우울증 같은데 병원 가기전 자기 진단 같은 것은 없나요?,매일 불면에 시달리거나 잠을 너무 많이 잔다면 우울증일 수 있습니다.,0
457,우울증 같은데 병원 가기전 자기 진단 같은 것은 없나요?,죽음에 대한 생각을 반복적으로 한다면 우울증일 수 있습니다.,0
458,우울증 같은데 병원 가기전 자기 진단 같은 것은 없나요?,매사에 의욕이 없고 안절부절 못한다면 우울증일 수 있습니다.,0
459,우울증 같은데 병원 가기전 자기 진단 같은 것은 없나요?,"우울하다, 슬프다, 울고 싶다 라는 감정이 자주 보인다면 우울증일 수 있습니다.",0
460,우울증 같은데 병원 가기전 자기 진단 같은 것은 없나요?,일상생활이나 활동에 대해 흥미나 즐거움이 감소했다면 우울증일 수 있습니다.,0
461,우울증 같은데 병원 가기전 자기 진단 같은 것은 없나요?,"자신에 대한 초라함이나 무가치함, 불필요한 죄책감이 든다면 우울증일 수 있습니다.",0
462,우울증 같은데 병원 가기전 자기 진단 같은 것은 없나요?,식이조절을 하지 않았거나 한달 사이 체중이 5%이상 변화 되었다면 우울증일 수 있습니다.,0